-50.35 -19.89 8.82  
-44.63 -21.28 0.97  
-48.16 -20.25 8.05  
-46.95 -21.60 4.34  
-45.04 -21.14 1.63  
-46.32 -20.67 3.48  
-49.18 -20.30 8.35  
-45.67 -21.59 2.51  
-48.18 -21.02 10.38 
-45.49 -21.61 2.50  
-48.55 -20.00 9.42  
-51.65 -26.00 2.17  
-52.00 -25.78 0.67  
-53.48 -25.53 0.66  
-51.74 -25.49 1.36  
-51.08 -26.23 3.42  
-53.74 -24.19 5.29  
-54.56 -22.97 12.57 
-54.58 -25.42 8.70  
-53.53 -22.38 21.00 
-53.17 -23.18 7.40  
-48.54 -17.99 14.18 
-48.67 -16.15 17.01 
-47.98 -18.45 7.27  
-49.10 -18.42 10.08 
-47.70 -19.13 14.65 
-50.16 -18.07 13.91 
-47.68 -18.05 6.74  
-50.50 -19.02 11.38 
-50.52 -22.94 16.37 
-51.33 -22.65 19.24 
-49.73 -23.01 14.91 
-49.23 -23.22 16.19 
-50.71 -24.06 5.06  
-52.87 -22.50 16.06 
-47.33 -16.21 5.41  
-44.76 -18.95 4.22  
-44.86 -15.93 0.97  
-45.07 -16.37 1.80  
-45.27 -18.16 6.49  
-43.83 -11.35 0.00  
-48.55 -22.52 15.62 
-46.91 -23.46 9.17  
-48.99 -21.76 8.21  
-50.20 -21.12 7.29  
-48.30 -13.40 4.38  
-51.20 -27.78 0.00  
-51.33 -27.60 0.00  
-53.04 -27.14 0.00  
-52.38 -27.27 0.00  
-51.78 -27.52 0.00  
-52.73 -27.35 0.00  
-52.54 -26.66 0.00  
-55.05 -28.14 0.00  
-51.87 -18.68 6.48  
-50.76 -19.16 9.45  
-50.64 -19.12 15.43 
-51.35 -20.40 5.09  
-51.63 -20.86 4.43  
-53.18 -20.06 11.49 
-52.87 -21.66 17.88 
-52.91 -22.46 11.92 
-50.80 -13.69 12.55 
-49.26 -08.27 3.40  
-48.37 -09.76 0.00  
-47.39 -09.31 0.00  
-47.48 -07.33 0.00  
-49.65 -03.83 0.00  
-51.67 -29.07 0.00  
-51.39 -29.01 0.00  
-53.28 -29.45 0.00  
-52.54 -28.56 0.00  
-53.19 -29.02 0.00  
-48.87 -25.14 4.75  
-49.52 -27.14 0.34  
-69.12 -12.60 1.45  
-59.46 -10.16 1.30  
-65.35 -10.73 0.00  
-58.96 -15.12 11.18 
-64.65 -09.25 0.00  
-64.43 -12.43 2.93  
-60.70 -11.99 0.50  
-63.45 -08.75 7.99  
-63.97 -08.87 1.13  
-52.00 -06.74 3.44  
-51.77 -06.75 0.00  
-51.91 -03.41 0.00  
-55.77 -10.98 9.73  
-57.04 -09.19 3.54  
-42.57 -16.74 0.00  
-39.59 -15.97 0.23  
-59.47 -01.92 0.28  
-54.30 -02.82 0.00  
-52.52 -00.65 0.00  
-51.20  00.86 0.00  
-43.57 -06.75 0.00  
-54.83 -17.09 21.05 
-58.73 -15.24 17.09 
-55.78 -14.87 27.00 
-54.83 -17.61 10.23 
-39.00 -12.58 0.00  
-40.20 -17.90 0.43  
-41.72 -20.92 0.00  
-42.85 -20.21 0.81  
-42.85 -19.64 1.34  
-42.66 -19.12 0.00  
-40.92 -19.50 0.00  
-45.87 -23.37 5.75  
-46.03 -23.20 11.07 
-44.57 -22.53 4.13  
-43.84 -22.48 0.67  
-43.54 -21.91 0.54  
-43.36 -21.94 0.00  
-42.58 -21.84 0.32  
-43.83 -22.69 0.83  
-53.67 -25.51 0.67  
-42.41 -21.45 0.00  
-64.66 -09.26 1.30  
-51.77 -03.13 0.90  
