-50.35 -19.89 11.04 
-44.63 -21.28 0.00  
-48.16 -20.25 8.99  
-46.95 -21.60 8.83  
-45.04 -21.14 0.00  
-46.32 -20.67 2.84  
-49.18 -20.30 10.31 
-45.67 -21.59 10.73 
-48.18 -21.02 4.10  
-45.49 -21.61 3.75  
-48.55 -20.00 5.15  
-51.65 -26.00 0.22  
-52.00 -25.78 0.00  
-53.48 -25.53 0.00  
-51.74 -25.49 0.00  
-51.08 -26.23 0.43  
-53.74 -24.19 0.00  
-54.56 -22.97 0.00  
-54.58 -25.42 0.00  
-53.53 -22.38 2.74  
-53.17 -23.18 0.36  
-48.54 -17.99 1.14  
-48.67 -16.15 1.23  
-47.98 -18.45 0.00  
-49.10 -18.42 2.15  
-47.70 -19.13 0.31  
-50.16 -18.07 11.18 
-47.68 -18.05 0.00  
-50.50 -19.02 7.39  
-50.52 -22.94 10.36 
-51.33 -22.65 2.17  
-49.73 -23.01 1.43  
-49.23 -23.22 3.40  
-50.71 -24.06 0.36  
-52.87 -22.50 1.64  
-47.33 -16.21 0.00  
-44.76 -18.95 0.00  
-44.86 -15.93 0.00  
-45.07 -16.37 0.00  
-45.27 -18.16 0.00  
-43.83 -11.35 0.00  
-48.55 -22.52 2.24  
-46.91 -23.46 1.84  
-48.99 -21.76 4.54  
-50.20 -21.12 10.08 
-48.30 -13.40 0.48  
-51.20 -27.78 0.68  
-51.33 -27.60 0.22  
-53.04 -27.14 0.31  
-52.38 -27.27 0.33  
-51.78 -27.52 0.00  
-52.73 -27.35 0.00  
-52.54 -26.66 0.30  
-55.05 -28.14 0.00  
-51.87 -18.68 6.60  
-50.76 -19.16 1.63  
-50.64 -19.12 4.53  
-51.35 -20.40 10.06 
-51.63 -20.86 10.35 
-53.18 -20.06 16.09 
-52.87 -21.66 18.40 
-52.91 -22.46 17.98 
-50.80 -13.69 2.48  
-49.26 -08.27 1.30  
-48.37 -09.76 0.00  
-47.39 -09.31 0.00  
-47.48 -07.33 0.00  
-49.65 -03.83 0.00  
-51.67 -29.07 0.40  
-51.39 -29.01 2.45  
-53.28 -29.45 0.60  
-52.54 -28.56 0.00  
-53.19 -29.02 0.20  
-48.87 -25.14 0.42  
-49.52 -27.14 0.00  
-69.12 -12.60 7.32  
-59.46 -10.16 34.00 
-65.35 -10.73 1.68  
-58.96 -15.12 5.15  
-64.65 -09.25 4.46  
-64.43 -12.43 4.62  
-60.70 -11.99 11.36 
-63.45 -08.75 10.83 
-63.97 -08.87 2.16  
-52.00 -06.74 4.66  
-51.77 -06.75 0.00  
-51.91 -03.41 1.41  
-55.77 -10.98 14.23 
-57.04 -09.19 16.04 
-42.57 -16.74 0.00  
-39.59 -15.97 0.00  
-59.47 -01.92 0.00  
-54.30 -02.82 0.00  
-52.52 -00.65 0.00  
-51.20  00.86 0.00  
-43.57 -06.75 0.00  
-54.83 -17.09 1.67  
-58.73 -15.24 6.18  
-55.78 -14.87 7.19  
-54.83 -17.61 2.27  
-39.00 -12.58 0.00  
-40.20 -17.90 0.00  
-41.72 -20.92 0.00  
-42.85 -20.21 0.00  
-42.85 -19.64 0.00  
-42.66 -19.12 0.00  
-40.92 -19.50 0.00  
-45.87 -23.37 3.52  
-46.03 -23.20 1.05  
-44.57 -22.53 4.89  
-43.84 -22.48 1.93  
-43.54 -21.91 0.00  
-43.36 -21.94 0.00  
-42.58 -21.84 0.00  
-43.83 -22.69 2.38  
-53.67 -25.51 0.00  
-42.41 -21.45 0.00  
-64.66 -09.26 6.90  
-51.77 -03.13 2.20  
