-50.35 -19.89 0.00  
-44.63 -21.28 0.91  
-48.16 -20.25 0.00  
-46.95 -21.60 0.32  
-45.04 -21.14 0.23  
-46.32 -20.67 0.49  
-49.18 -20.30 0.21  
-45.67 -21.59 2.43  
-48.18 -21.02 0.51  
-45.49 -21.61 0.75  
-48.55 -20.00 0.25  
-51.65 -26.00 35.00 
-52.00 -25.78 37.00 
-53.48 -25.53 26.79 
-51.74 -25.49 36.00 
-51.08 -26.23 22.00 
-53.74 -24.19 19.32 
-54.56 -22.97 0.00  
-54.58 -25.42 2.92  
-53.53 -22.38 0.00  
-53.17 -23.18 24.00 
-48.54 -17.99 0.27  
-48.67 -16.15 0.34  
-47.98 -18.45 0.71  
-49.10 -18.42 0.36  
-47.70 -19.13 0.31  
-50.16 -18.07 0.26  
-47.68 -18.05 0.00  
-50.50 -19.02 1.47  
-50.52 -22.94 16.31 
-51.33 -22.65 19.89 
-49.73 -23.01 25.04 
-49.23 -23.22 11.84 
-50.71 -24.06 29.00 
-52.87 -22.50 3.76  
-47.33 -16.21 0.28  
-44.76 -18.95 0.00  
-44.86 -15.93 0.00  
-45.07 -16.37 0.00  
-45.27 -18.16 0.00  
-43.83 -11.35 0.00  
-48.55 -22.52 2.36  
-46.91 -23.46 0.00  
-48.99 -21.76 2.41  
-50.20 -21.12 0.40  
-48.30 -13.40 1.34  
-51.20 -27.78 26.39 
-51.33 -27.60 30.00 
-53.04 -27.14 20.83 
-52.38 -27.27 32.00 
-51.78 -27.52 32.07 
-52.73 -27.35 21.62 
-52.54 -26.66 37.00 
-55.05 -28.14 22.97 
-51.87 -18.68 2.50  
-50.76 -19.16 1.34  
-50.64 -19.12 0.94  
-51.35 -20.40 4.74  
-51.63 -20.86 6.40  
-53.18 -20.06 4.37  
-52.87 -21.66 7.24  
-52.91 -22.46 6.85  
-50.80 -13.69 2.39  
-49.26 -08.27 3.20  
-48.37 -09.76 1.89  
-47.39 -09.31 3.76  
-47.48 -07.33 6.43  
-49.65 -03.83 2.25  
-51.67 -29.07 18.90 
-51.39 -29.01 24.26 
-53.28 -29.45 34.00 
-52.54 -28.56 20.01 
-53.19 -29.02 24.59 
-48.87 -25.14 23.97 
-49.52 -27.14 30.00 
-69.12 -12.60 3.56  
-59.46 -10.16 2.37  
-65.35 -10.73 0.92  
-58.96 -15.12 0.63  
-64.65 -09.25 1.19  
-64.43 -12.43 4.32  
-60.70 -11.99 6.86  
-63.45 -08.75 0.00  
-63.97 -08.87 0.00  
-52.00 -06.74 4.44  
-51.77 -06.75 3.01  
-51.91 -03.41 2.16  
-55.77 -10.98 3.94  
-57.04 -09.19 9.48  
-42.57 -16.74 0.00  
-39.59 -15.97 0.00  
-59.47 -01.92 0.00  
-54.30 -02.82 0.00  
-52.52 -00.65 0.00  
-51.20  00.86 0.00  
-43.57 -06.75 7.59  
-54.83 -17.09 2.61  
-58.73 -15.24 1.07  
-55.78 -14.87 2.33  
-54.83 -17.61 3.20  
-39.00 -12.58 0.00  
-40.20 -17.90 0.00  
-41.72 -20.92 0.00  
-42.85 -20.21 0.00  
-42.85 -19.64 0.00  
-42.66 -19.12 0.00  
-40.92 -19.50 0.00  
-45.87 -23.37 1.63  
-46.03 -23.20 0.21  
-44.57 -22.53 0.87  
-43.84 -22.48 1.46  
-43.54 -21.91 0.99  
-43.36 -21.94 0.31  
-42.58 -21.84 1.70  
-43.83 -22.69 1.51  
-53.67 -25.51 25.80 
-42.41 -21.45 0.00  
-64.66 -09.26 3.30  
-51.77 -03.13 2.80  
