-50.35 -19.89 16.40
-44.63 -21.28 0.90
-48.16 -20.25 1.70
-46.95 -21.60 2.20
-45.04 -21.14 1.90
-46.32 -20.67 1.00
-49.18 -20.30 8.50
-45.67 -21.59 1.70
-48.18 -21.02 4.90
-45.49 -21.61 1.10
-48.55 -20.00 2.40
-51.65 -26.00 0.30
-52.00 -25.78 0.20
-53.48 -25.53 0.50
-51.74 -25.49 0.60
-51.08 -26.23 0.80
-53.74 -24.19 2.80
-54.56 -22.97 3.70
-54.58 -25.42 4.40
-53.53 -22.38 11.60
-53.17 -23.18 4.70
-48.54 -17.99 0.00
-48.67 -16.15 0.00
-47.98 -18.45 0.00
-49.10 -18.42 0.00
-47.70 -19.13 0.20
-50.16 -18.07 0.00
-47.68 -18.05 0.00
-50.50 -19.02 1.60
-50.52 -22.94 4.00
-51.33 -22.65 5.40
-49.73 -23.01 5.30
-49.23 -23.22 5.20
-50.71 -24.06 2.40
-52.87 -22.50 10.90
-47.33 -16.21 0.00
-44.76 -18.95 0.30
-44.86 -15.93 0.00
-45.07 -16.37 0.00
-45.27 -18.16 0.70
-43.83 -11.35 0.00
-48.55 -22.52 5.20
-46.91 -23.46 4.10
-48.99 -21.76 5.00
-50.20 -21.12 9.20
-48.30 -13.40 0.00
-51.20 -27.78 0.60
-51.33 -27.60 0.30
-53.04 -27.14 0.90
-52.38 -27.27 0.10
-51.78 -27.52 1.20
-52.73 -27.35 0.70
-52.54 -26.66 0.20
-55.05 -28.14 0.00
-51.87 -18.68 2.40
-50.76 -19.16 1.40
-50.64 -19.12 0.40
-51.35 -20.40 7.00
-51.63 -20.86 8.30
-53.18 -20.06 9.50
-52.87 -21.66 16.70
-52.91 -22.46 16.10
-50.80 -13.69 0.00
-49.26 -08.27 0.00
-48.37 -09.76 0.00
-47.39 -09.31 0.00
-47.48 -07.33 0.00
-49.65 -03.83 0.00
-51.67 -29.07 0.40
-51.39 -29.01 0.70
-53.28 -29.45 0.00
-52.54 -28.56 0.70
-53.19 -29.02 0.00
-48.87 -25.14 3.20
-49.52 -27.14 0.30
-69.12 -12.60 0.20
-59.46 -10.16 0.00
-65.35 -10.73 0.20
-58.96 -15.12 0.00
-64.65 -09.25 0.20
-64.43 -12.43 0.80
-60.70 -11.99 0.00
-63.45 -08.75 0.00
-63.97 -08.87 0.10
-52.00 -06.74 0.00
-51.77 -06.75 0.00
-51.91 -03.41 0.00
-55.77 -10.98 0.00
-57.04 -09.19 0.00
-42.57 -16.74 0.00
-39.59 -15.97 0.00
-59.47 -01.92 1.50
-54.30 -02.82 0.00
-52.52 -00.65 0.00
-51.20  00.86 0.00
-43.57 -06.75 0.00
-54.83 -17.09 0.70
-58.73 -15.24 0.00
-55.78 -14.87 0.00
-54.83 -17.61 1.10
-39.00 -12.58 0.00
-40.20 -17.90 0.00
-41.72 -20.92 0.10
-42.85 -20.21 1.10
-42.85 -19.64 0.10
-42.66 -19.12 0.00
-40.92 -19.50 0.00
-45.87 -23.37 2.60
-46.03 -23.20 3.60
-44.57 -22.53 2.10
-43.84 -22.48 1.70
-43.54 -21.91 0.80
-43.36 -21.94 1.00
-42.58 -21.84 2.40
-43.83 -22.69 2.70
-53.67 -25.51 0.70
-42.41 -21.45 1.40
-64.66 -09.26 0.20
-51.77 -03.13 0.00
-49.95 -21.60 0.00
-45.57 -06.75 0.00
-43.82 -11.34 00.00
-43.30 -11.58 00.00
-40.84 -09.45 00.00
-41.00 -09.40 00.00
