-50.35 -19.89 0.31  
-44.63 -21.28 0.00  
-48.16 -20.25 0.00  
-46.95 -21.60 0.00  
-45.04 -21.14 0.00  
-46.32 -20.67 0.00  
-49.18 -20.30 0.00  
-45.67 -21.59 0.00  
-48.18 -21.02 0.00  
-45.49 -21.61 0.00  
-48.55 -20.00 0.00  
-51.65 -26.00 19.39 
-52.00 -25.78 30.98 
-53.48 -25.53 36.00 
-51.74 -25.49 31.75 
-51.08 -26.23 2.26  
-53.74 -24.19 25.00 
-54.56 -22.97 0.71  
-54.58 -25.42 7.95  
-53.53 -22.38 1.15  
-53.17 -23.18 11.72 
-48.54 -17.99 0.00  
-48.67 -16.15 0.00  
-47.98 -18.45 0.00  
-49.10 -18.42 0.00  
-47.70 -19.13 0.00  
-50.16 -18.07 0.00  
-47.68 -18.05 0.00  
-50.50 -19.02 0.00  
-50.52 -22.94 9.04  
-51.33 -22.65 1.63  
-49.73 -23.01 3.65  
-49.23 -23.22 8.41  
-50.71 -24.06 2.74  
-52.87 -22.50 0.69  
-47.33 -16.21 0.00  
-44.76 -18.95 0.00  
-44.86 -15.93 0.00  
-45.07 -16.37 0.00  
-45.27 -18.16 0.00  
-43.83 -11.35 0.00  
-48.55 -22.52 0.67  
-46.91 -23.46 0.00  
-48.99 -21.76 0.37  
-50.20 -21.12 0.35  
-48.30 -13.40 0.00  
-51.20 -27.78 31.00 
-51.33 -27.60 26.90 
-53.04 -27.14 30.36 
-52.38 -27.27 19.82 
-51.78 -27.52 27.62 
-52.73 -27.35 32.00 
-52.54 -26.66 24.40 
-55.05 -28.14 32.00 
-51.87 -18.68 0.23  
-50.76 -19.16 0.00  
-50.64 -19.12 0.00  
-51.35 -20.40 0.90  
-51.63 -20.86 2.65  
-53.18 -20.06 0.91  
-52.87 -21.66 0.68  
-52.91 -22.46 6.97  
-50.80 -13.69 0.31  
-49.26 -08.27 0.43  
-48.37 -09.76 0.00  
-47.39 -09.31 0.00  
-47.48 -07.33 0.78  
-49.65 -03.83 5.70  
-51.67 -29.07 37.00 
-51.39 -29.01 30.00 
-53.28 -29.45 34.00 
-52.54 -28.56 29.06 
-53.19 -29.02 34.95 
-48.87 -25.14 0.00  
-49.52 -27.14 16.65 
-69.12 -12.60 0.00  
-59.46 -10.16 0.25  
-65.35 -10.73 0.48  
-58.96 -15.12 0.00  
-64.65 -09.25 0.00  
-64.43 -12.43 0.21  
-60.70 -11.99 0.00  
-63.45 -08.75 0.00  
-63.97 -08.87 0.00  
-52.00 -06.74 1.07  
-51.77 -06.75 5.06  
-51.91 -03.41 3.02  
-55.77 -10.98 0.59  
-57.04 -09.19 2.66  
-42.57 -16.74 0.00  
-39.59 -15.97 0.00  
-59.47 -01.92 0.00  
-54.30 -02.82 1.41  
-52.52 -00.65 0.00  
-51.20  00.86 0.00  
-43.57 -06.75 0.00  
-54.83 -17.09 1.09  
-58.73 -15.24 0.00  
-55.78 -14.87 0.99  
-54.83 -17.61 1.43  
-39.00 -12.58 1.30  
-40.20 -17.90 0.00  
-41.72 -20.92 0.00  
-42.85 -20.21 0.00  
-42.85 -19.64 0.00  
-42.66 -19.12 0.00  
-40.92 -19.50 0.00  
-45.87 -23.37 0.00  
-46.03 -23.20 0.00  
-44.57 -22.53 0.00  
-43.84 -22.48 0.00  
-43.54 -21.91 0.00  
-43.36 -21.94 0.00  
-42.58 -21.84 0.00  
-43.83 -22.69 0.00  
-53.67 -25.51 30.00 
-42.41 -21.45 0.00  
-64.66 -09.26 0.00  
-51.77 -03.13 2.60  
