-50.35 -19.89 0.50  
-44.63 -21.28 0.90  
-48.16 -20.25 0.30  
-46.95 -21.60 1.80  
-45.04 -21.14 0.50  
-46.32 -20.67 0.60  
-49.18 -20.30 0.60  
-45.67 -21.59 3.20  
-48.18 -21.02 2.50  
-45.49 -21.61 3.30  
-48.55 -20.00 0.20  
-51.65 -26.00 7.20  
-52.00 -25.78 4.50  
-53.48 -25.53 1.90  
-51.74 -25.49 4.80  
-51.08 -26.23 9.10  
-53.74 -24.19 1.70  
-54.56 -22.97 0.40  
-54.58 -25.42 0.80  
-53.53 -22.38 0.90  
-53.17 -23.18 4.00  
-48.54 -17.99 0.00  
-48.67 -16.15 0.00  
-47.98 -18.45 0.10  
-49.10 -18.42 0.00  
-47.70 -19.13 0.10  
-50.16 -18.07 0.10  
-47.68 -18.05 0.10  
-50.50 -19.02 0.10  
-50.52 -22.94 3.80  
-51.33 -22.65 4.20  
-49.73 -23.01 5.80  
-49.23 -23.22 5.60  
-50.71 -24.06 6.80  
-52.87 -22.50 2.90  
-47.33 -16.21 0.10  
-44.76 -18.95 0.10  
-44.86 -15.93 0.00  
-45.07 -16.37 0.10  
-45.27 -18.16 0.20  
-43.83 -11.35 0.00  
-48.55 -22.52 4.00  
-46.91 -23.46 5.70  
-48.99 -21.76 4.10  
-50.20 -21.12 2.70  
-48.30 -13.40 0.10  
-51.20 -27.78 5.90  
-51.33 -27.60 8.30  
-53.04 -27.14 1.80  
-52.38 -27.27 4.60  
-51.78 -27.52 3.80  
-52.73 -27.35 1.70  
-52.54 -26.66 2.30  
-55.05 -28.14 0.30  
-51.87 -18.68 0.20  
-50.76 -19.16 0.20  
-50.64 -19.12 0.10  
-51.35 -20.40 0.60  
-51.63 -20.86 0.60  
-53.18 -20.06 0.50  
-52.87 -21.66 1.50  
-52.91 -22.46 2.70  
-50.80 -13.69 0.10  
-49.26 -08.27 0.20  
-48.37 -09.76 0.00  
-47.39 -09.31 0.00  
-47.48 -07.33 0.10  
-49.65 -03.83 0.30  
-51.67 -29.07 1.80  
-51.39 -29.01 3.20  
-53.28 -29.45 0.50  
-52.54 -28.56 1.80  
-53.19 -29.02 1.40  
-48.87 -25.14 7.50  
-49.52 -27.14 8.60  
-69.12 -12.60 0.90  
-59.46 -10.16 0.60  
-65.35 -10.73 2.60  
-58.96 -15.12 0.20  
-64.65 -09.25 2.50  
-64.43 -12.43 0.30  
-60.70 -11.99 0.50  
-63.45 -08.75 2.80  
-63.97 -08.87 1.40  
-52.00 -06.74 0.10  
-51.77 -06.75 0.30  
-51.91 -03.41 0.20  
-55.77 -10.98 0.10  
-57.04 -09.19 0.70  
-42.57 -16.74 0.00  
-39.59 -15.97 0.00  
-59.47 -01.92 1.00  
-54.30 -02.82 0.10  
-52.52 -00.65 0.00  
-51.20  00.86 0.10  
-43.57 -06.75 0.10  
-54.83 -17.09 0.10  
-58.73 -15.24 1.20  
-55.78 -14.87 0.10  
-54.83 -17.61 0.00  
-39.00 -12.58 0.00  
-40.20 -17.90 0.10  
-41.72 -20.92 0.70  
-42.85 -20.21 0.40  
-42.85 -19.64 0.10  
-42.66 -19.12 0.10  
-40.92 -19.50 0.10  
-45.87 -23.37 6.50  
-46.03 -23.20 4.90  
-44.57 -22.53 5.00  
-43.84 -22.48 3.10  
-43.54 -21.91 0.60  
-43.36 -21.94 0.70  
-42.58 -21.84 1.30  
-43.83 -22.69 3.90  
-53.67 -25.51 1.80  
-42.41 -21.45 0.60  
-64.66 -09.26 1.10  
-51.77 -03.13 0.20  
