-50.35 -19.89 14.00
-44.63 -21.28 4.60
-48.16 -20.25 5.90
-46.95 -21.60 9.10
-45.04 -21.14 5.90
-46.32 -20.67 5.40
-49.18 -20.30 9.90
-45.67 -21.59 9.10
-48.18 -21.02 14.90
-45.49 -21.61 4.20
-48.55 -20.00 4.70
-51.65 -26.00 4.50
-52.00 -25.78 3.00
-53.48 -25.53 4.80
-51.74 -25.49 4.90
-51.08 -26.23 5.10
-53.74 -24.19 11.40
-54.56 -22.97 7.80
-54.58 -25.42 8.70
-53.53 -22.38 6.60
-53.17 -23.18 15.80
-48.54 -17.99 0.30
-48.67 -16.15 0.00
-47.98 -18.45 2.70
-49.10 -18.42 0.30
-47.70 -19.13 1.50
-50.16 -18.07 0.10
-47.68 -18.05 0.10
-50.50 -19.02 1.10
-50.52 -22.94 8.40
-51.33 -22.65 16.60
-49.73 -23.01 12.60
-49.23 -23.22 11.50
-50.71 -24.06 9.90
-52.87 -22.50 24.80
-47.33 -16.21 0.00
-44.76 -18.95 2.70
-44.86 -15.93 0.10
-45.07 -16.37 0.70
-45.27 -18.16 4.30
-43.83 -11.35 0.00
-48.55 -22.52 13.10
-46.91 -23.46 6.60
-48.99 -21.76 23.10
-50.20 -21.12 14.10
-48.30 -13.40 0.00
-51.20 -27.78 0.50
-51.33 -27.60 1.00
-53.04 -27.14 2.10
-52.38 -27.27 2.60
-51.78 -27.52 1.20
-52.73 -27.35 0.40
-52.54 -26.66 2.90
-55.05 -28.14 0.10
-51.87 -18.68 1.30
-50.76 -19.16 1.30
-50.64 -19.12 0.40
-51.35 -20.40 17.70
-51.63 -20.86 18.50
-53.18 -20.06 1.50
-52.87 -21.66 15.90
-52.91 -22.46 16.30
-50.80 -13.69 0.10
-49.26 -08.27 0.00
-48.37 -09.76 0.00
-47.39 -09.31 0.00
-47.48 -07.33 0.00
-49.65 -03.83 0.00
-51.67 -29.07 0.30
-51.39 -29.01 0.20
-53.28 -29.45 0.10
-52.54 -28.56 0.60
-53.19 -29.02 0.20
-48.87 -25.14 8.90
-49.52 -27.14 1.30
-69.12 -12.60 0.10
-59.46 -10.16 0.00
-65.35 -10.73 0.00
-58.96 -15.12 0.00
-64.65 -09.25 0.00
-64.43 -12.43 0.00
-60.70 -11.99 0.00
-63.45 -08.75 0.00
-63.97 -08.87 0.10
-52.00 -06.74 0.00
-51.77 -06.75 0.00
-51.91 -03.41 0.00
-55.77 -10.98 0.00
-57.04 -09.19 0.00
-42.57 -16.74 0.20
-39.59 -15.97 0.40
-59.47 -01.92 0.00
-54.30 -02.82 0.00
-52.52 -00.65 0.00
-51.20  00.86 0.00
-43.57 -06.75 0.00
-54.83 -17.09 3.40
-58.73 -15.24 0.00
-55.78 -14.87 0.00
-54.83 -17.61 8.40
-39.00 -12.58 0.10
-40.20 -17.90 0.10
-41.72 -20.92 2.60
-42.85 -20.21 5.90
-42.85 -19.64 2.30
-42.66 -19.12 1.70
-40.92 -19.50 1.20
-45.87 -23.37 4.90
-46.03 -23.20 8.30
-44.57 -22.53 4.70
-43.84 -22.48 3.40
-43.54 -21.91 3.40
-43.36 -21.94 4.20
-42.58 -21.84 6.90
-43.83 -22.69 4.30
-53.67 -25.51 5.10
-42.41 -21.45 6.00
-64.66 -09.26 0.10
-51.77 -03.13 0.00
-49.95 -21.60 0.00
-45.57 -06.75 0.00
-43.82 -11.34 00.00
-43.30 -11.58 00.00
-40.84 -09.45 00.00
-41.00 -09.40 00.20
