-50.35 -19.89 0.60
-44.63 -21.28 2.80
-48.16 -20.25 0.50
-46.95 -21.60 3.60
-45.04 -21.14 1.60
-46.32 -20.67 1.80
-49.18 -20.30 0.90
-45.67 -21.59 6.20
-48.18 -21.02 3.10
-45.49 -21.61 1.20
-48.55 -20.00 0.50
-51.65 -26.00 16.80
-52.00 -25.78 6.00
-53.48 -25.53 1.70
-51.74 -25.49 5.70
-51.08 -26.23 15.50
-53.74 -24.19 1.90
-54.56 -22.97 0.80
-54.58 -25.42 0.40
-53.53 -22.38 0.30
-53.17 -23.18 4.10
-48.54 -17.99 0.00
-48.67 -16.15 0.00
-47.98 -18.45 0.10
-49.10 -18.42 0.00
-47.70 -19.13 0.10
-50.16 -18.07 0.10
-47.68 -18.05 0.10
-50.50 -19.02 0.10
-50.52 -22.94 1.00
-51.33 -22.65 2.80
-49.73 -23.01 8.00
-49.23 -23.22 6.40
-50.71 -24.06 13.10
-52.87 -22.50 1.70
-47.33 -16.21 0.00
-44.76 -18.95 0.70
-44.86 -15.93 0.00
-45.07 -16.37 0.10
-45.27 -18.16 0.60
-43.83 -11.35 0.00
-48.55 -22.52 3.20
-46.91 -23.46 5.70
-48.99 -21.76 1.20
-50.20 -21.12 0.50
-48.30 -13.40 0.00
-51.20 -27.78 4.10
-51.33 -27.60 8.60
-53.04 -27.14 0.70
-52.38 -27.27 3.90
-51.78 -27.52 2.20
-52.73 -27.35 0.40
-52.54 -26.66 1.20
-55.05 -28.14 0.20
-51.87 -18.68 0.10
-50.76 -19.16 0.10
-50.64 -19.12 0.10
-51.35 -20.40 0.30
-51.63 -20.86 0.30
-53.18 -20.06 0.10
-52.87 -21.66 0.10
-52.91 -22.46 0.40
-50.80 -13.69 0.00
-49.26 -08.27 0.10
-48.37 -09.76 0.00
-47.39 -09.31 0.10
-47.48 -07.33 0.30
-49.65 -03.83 0.10
-51.67 -29.07 0.50
-51.39 -29.01 1.70
-53.28 -29.45 0.20
-52.54 -28.56 0.40
-53.19 -29.02 0.00
-48.87 -25.14 8.50
-49.52 -27.14 11.70
-69.12 -12.60 1.10
-59.46 -10.16 0.30
-65.35 -10.73 0.10
-58.96 -15.12 0.30
-64.65 -09.25 1.00
-64.43 -12.43 0.50
-60.70 -11.99 0.30
-63.45 -08.75 0.70
-63.97 -08.87 1.00
-52.00 -06.74 0.00
-51.77 -06.75 0.30
-51.91 -03.41 0.50
-55.77 -10.98 0.00
-57.04 -09.19 0.20
-42.57 -16.74 0.10
-39.59 -15.97 0.10
-59.47 -01.92 0.80
-54.30 -02.82 0.40
-52.52 -00.65 0.10
-51.20  00.86 0.10
-43.57 -06.75 0.10
-54.83 -17.09 0.10
-58.73 -15.24 0.20
-55.78 -14.87 0.10
-54.83 -17.61 0.10
-39.00 -12.58 0.00
-40.20 -17.90 0.40
-41.72 -20.92 1.20
-42.85 -20.21 3.00
-42.85 -19.64 0.80
-42.66 -19.12 0.50
-40.92 -19.50 1.00
-45.87 -23.37 8.80
-46.03 -23.20 5.80
-44.57 -22.53 6.40
-43.84 -22.48 5.50
-43.54 -21.91 1.80
-43.36 -21.94 2.20
-42.58 -21.84 3.90
-43.83 -22.69 6.80
-53.67 -25.51 1.20
-42.41 -21.45 1.90
-64.66 -09.26 1.10
-51.77 -03.13 0.40
-49.95 -21.60 0.00
-45.57 -06.75 0.00
-43.82 -11.34 00.10
-43.30 -11.58 00.50
-40.84 -09.45 00.00
-41.00 -09.40 01.10
