-50.35 -19.89 1.20
-44.63 -21.28 5.10
-48.16 -20.25 1.20
-46.95 -21.60 5.00
-45.04 -21.14 3.30
-46.32 -20.67 3.40
-49.18 -20.30 1.70
-45.67 -21.59 8.80
-48.18 -21.02 3.70
-45.49 -21.61 9.80
-48.55 -20.00 1.20
-51.65 -26.00 5.20
-52.00 -25.78 2.80
-53.48 -25.53 1.10
-51.74 -25.49 4.50
-51.08 -26.23 8.40
-53.74 -24.19 1.30
-54.56 -22.97 0.30
-54.58 -25.42 0.30
-53.53 -22.38 1.10
-53.17 -23.18 2.30
-48.54 -17.99 0.10
-48.67 -16.15 0.10
-47.98 -18.45 0.60
-49.10 -18.42 0.10
-47.70 -19.13 0.40
-50.16 -18.07 0.30
-47.68 -18.05 0.20
-50.50 -19.02 0.40
-50.52 -22.94 1.10
-51.33 -22.65 1.90
-49.73 -23.01 5.90
-49.23 -23.22 5.90
-50.71 -24.06 7.00
-52.87 -22.50 1.80
-47.33 -16.21 0.20
-44.76 -18.95 2.40
-44.86 -15.93 0.50
-45.07 -16.37 1.80
-45.27 -18.16 2.70
-43.83 -11.35 0.30
-48.55 -22.52 4.20
-46.91 -23.46 7.50
-48.99 -21.76 2.10
-50.20 -21.12 1.30
-48.30 -13.40 0.10
-51.20 -27.78 3.30
-51.33 -27.60 5.60
-53.04 -27.14 0.50
-52.38 -27.27 2.10
-51.78 -27.52 1.40
-52.73 -27.35 0.40
-52.54 -26.66 0.70
-55.05 -28.14 0.40
-51.87 -18.68 0.30
-50.76 -19.16 0.40
-50.64 -19.12 0.30
-51.35 -20.40 0.80
-51.63 -20.86 1.30
-53.18 -20.06 0.90
-52.87 -21.66 0.60
-52.91 -22.46 1.30
-50.80 -13.69 0.00
-49.26 -08.27 0.30
-48.37 -09.76 0.00
-47.39 -09.31 0.70
-47.48 -07.33 0.70
-49.65 -03.83 0.20
-51.67 -29.07 0.70
-51.39 -29.01 1.80
-53.28 -29.45 0.60
-52.54 -28.56 0.50
-53.19 -29.02 0.00
-48.87 -25.14 9.00
-49.52 -27.14 7.10
-69.12 -12.60 0.60
-59.46 -10.16 0.10
-65.35 -10.73 0.10
-58.96 -15.12 0.00
-64.65 -09.25 0.30
-64.43 -12.43 0.10
-60.70 -11.99 0.00
-63.45 -08.75 0.50
-63.97 -08.87 0.60
-52.00 -06.74 0.10
-51.77 -06.75 0.50
-51.91 -03.41 0.60
-55.77 -10.98 0.00
-57.04 -09.19 0.30
-42.57 -16.74 1.10
-39.59 -15.97 2.10
-59.47 -01.92 1.00
-54.30 -02.82 0.50
-52.52 -00.65 0.40
-51.20  00.86 0.40
-43.57 -06.75 0.60
-54.83 -17.09 0.10
-58.73 -15.24 0.00
-55.78 -14.87 0.10
-54.83 -17.61 0.10
-39.00 -12.58 0.50
-40.20 -17.90 5.00
-41.72 -20.92 5.10
-42.85 -20.21 7.40
-42.85 -19.64 2.70
-42.66 -19.12 2.30
-40.92 -19.50 3.70
-45.87 -23.37 10.20
-46.03 -23.20 7.90
-44.57 -22.53 8.60
-43.84 -22.48 11.20
-43.54 -21.91 4.60
-43.36 -21.94 5.00
-42.58 -21.84 10.20
-43.83 -22.69 10.60
-53.67 -25.51 0.80
-42.41 -21.45 6.10
-64.66 -09.26 0.60
-51.77 -03.13 0.60
-49.95 -21.60 0.00
-45.57 -06.75 0.00
-43.82 -11.34 01.60
-43.30 -11.58 02.30
-40.84 -09.45 01.50
-41.00 -09.40 02.30
